,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
1027,She Wolf,Shakira,4cS2HQ6jK80vqdY9ofpztx,2009,0.865,0.69,-7.448,0.0444,0.289,0.225,0.868,121.983,-14.468510217642594
1028,Formation,Beyoncé,6g0Orsxv6glTJCt4cHsRsQ,2016-04-23,0.896,0.621,-6.857,0.237,0.00532,0.196,0.818,121.966,-14.470593648928707
1029,Telephone,Lady Gaga,7rl7ao5pb9BhvAzPdWStxi,2009-08-05,0.825,0.832,-5.853,0.0403,0.00587,0.114,0.713,122.021,-14.60480141104578
1030,Anna Wintour,Azealia Banks,5Pm7KrSKkDj37SZoMYyXDX,2018-04-06,0.684,0.901,-5.2,0.0843,0.00281,0.0232,0.485,121.988,-14.658680768024304
1031,Replay,Lady Gaga,7sKbyYeJnITO1Eh9xd0lKd,2020-05-29,0.658,0.878,-3.875,0.123,0.00792,0.944,0.683,122.015,-14.959457796400127
1032,Streets - Silhouette Remix,Doja Cat,0Uru1UoJdHKf2lxssQT3kC,2021-03-12,0.742,0.449,-8.565,0.105,0.171,0.125,0.144,90.072,-15.48325459662981
1033,My Humps,Black Eyed Peas,19JdbdEwQI7bCxefMokZO8,2005-01-01,0.801,0.682,-5.919,0.225,0.111,0.109,0.586,123.95,-16.51145623919709
1034,Whine Up (feat. Elephant Man) - English Version,Kat Deluna,6Avndj1UPQLwR2qqzDwZBc,2007,0.817,0.563,-6.276,0.055,0.0526,0.154,0.488,125.02,-17.54668724031642
1035,Donatella,Lady Gaga,2OoLIJNxpsNs9wIHqWQrED,2013-11-11,0.694,0.814,-4.919,0.23,0.012,0.425,0.686,124.976,-17.654946730701603
1036,Hotel Room Service,Pitbull,6Rb0ptOEjBjPPQUlQtQGbL,2009-08-31,0.851,0.629,-8.385,0.175,0.00705,0.0746,0.789,125.984,-18.484644355830905
1037,Sugar Daddy,Qveen Herby,2ViSWfhT0kvEulXA1HH7Wk,2020-05-26,0.953,0.453,-7.197,0.07,0.0605,0.625,0.0368,126.009,-18.504158595881965
1038,Push The Button,Sugababes,2nCmCt4B5vkabS0zeOuc1Z,2005-01-01,0.962,0.662,-5.093,0.0578,0.0517,0.0799,0.801,126.007,-18.650880444827788
1039,Boss Bitch,Doja Cat,78qd8dvwea0Gosb6Fe6j3k,2020-01-23,0.707,0.955,-4.593,0.222,0.127,0.202,0.575,125.989,-18.703505619694063
1040,Sissy That Walk,RuPaul,5PHPENfE3RVmHGAA2A7Hfx,2014-02-24,0.826,0.614,-4.22,0.0561,0.0191,0.0865,0.591,126.046,-18.815745349850335
1041,Last Friday Night (T.G.I.F.),Katy Perry,3avYqdwHKEq8beXbeWCKqJ,2010-01-01,0.652,0.812,-3.797,0.0409,0.00125,0.667,0.72,126.023,-18.878788773685766
1042,LUCID,Rina Sawayama,7BoVAJ0HuKcBBRmUGlzX6o,2020-12-04,0.675,0.885,-2.848,0.0487,0.0146,0.153,0.514,125.98,-19.03335417427935
1043,Obsessed,Mariah Carey,3IcIIZMMS7UArJJPtEHXG8,2009-01-01,0.742,0.468,-5.557,0.0625,0.0465,0.826,0.369,86.443,-19.193976130304634
1044,Evacuate The Dancefloor - Radio Edit,Cascada,360ZhWvMnyXKYFG9Mqsm89,2009,0.76,0.696,-5.811,0.0491,0.0195,0.278,0.903,127.029,-19.59155494185211
1045,Slow Down,Selena Gomez,2OsEJFTfzfjG4oC92cuP2c,2013-01-01,0.722,0.821,-3.856,0.165,0.073,0.631,0.721,127.944,-20.754916122874768
1046,S&M Remix,Rihanna,44FAj28ivN0HJ0xVYwQ9nL,2011-01-01,0.824,0.806,-3.438,0.0509,0.0506,0.0535,0.894,127.961,-20.845370184689358
1047,Get Up (feat. Chamillionaire),Ciara,3rKCDtV8UcF0RytSiXxypc,2006,0.964,0.595,-6.887,0.109,0.0248,0.0405,0.629,128.593,-21.086533917247248
1048,Fergalicious,Fergie,1D066zixBwqFYqBhKgdPzp,2006-01-01,0.906,0.584,-7.72,0.316,0.0576,0.128,0.831,129.055,-21.540028221147267
1049,telepatía,Kali Uchis,6tDDoYIxWvMLTdKpjFkc1B,2020-12-04,0.653,0.524,-9.016,0.0502,0.112,0.203,0.553,83.97,-21.59826646849966
1050,Hush Hush; Hush Hush - Main,The Pussycat Dolls,2H9CKpZiLDF223BbwehpDF,2009-01-01,0.613,0.778,-3.933,0.0689,0.0985,0.356,0.626,129.483,-22.25433601372689
1051,I Wanna Go,Britney Spears,5cCAZS9VhLGEDV4NCfieeg,2011-03-28,0.696,0.546,-6.55,0.0414,0.00379,0.332,0.787,130.002,-22.50750481915795
1052,On The Floor - Radio Edit,Jennifer Lopez,0Oe49j06Bjrxs8PltuVeaW,2011-01-01,0.758,0.686,-6.346,0.0792,0.0848,0.142,0.444,130.007,-22.519863914651296
1053,Sexy Bitch (feat. Akon) - Extended,David Guetta,6LC5B3PcsuTPWc2BrdVr2h,2009-09-07,0.967,0.306,-5.783,0.137,0.0174,0.0745,0.791,130.016,-22.569406580533954
1054,I Kissed A Girl,Katy Perry,005lwxGU1tms6HGELIcUv9,2008-06-17,0.699,0.76,-3.173,0.0677,0.00223,0.132,0.696,129.996,-22.89020948056031
1055,Sway With Me (with GALXARA),Saweetie,5gqLY5H1ZyT3BScVr0nDMs,2020-01-31,0.621,0.849,-4.243,0.0489,0.00468,0.328,0.875,130.979,-23.693076535238717
1056,You Make Me Feel... (feat. Sabi),Cobra Starship,16Of7eeW44kt0a1M0nitHM,2011-08-29,0.668,0.857,-2.944,0.0535,0.0191,0.0385,0.748,131.959,-24.863601466194048
1057,Maneater,Nelly Furtado,1M9uq2yCiOhsO6BFozo2OE,2006-01-01,0.792,0.77,-4.811,0.0392,0.0318,0.122,0.732,132.793,-25.42171475206927
1058,I Like Him,Princess Nokia,68UU9oaQtMDnh6PRlW842H,2020-02-26,0.893,0.579,-8.995,0.113,0.0641,0.215,0.611,133.018,-25.535553944135298
1059,Rabiosa (feat. Pitbull),Shakira,2Xh7dyCHCErCv3PmdVEGw4,2010-10-19,0.834,0.823,-4.918,0.114,0.062,0.185,0.763,133.039,-25.656174505080756
1060,3,Britney Spears,6pymOcrCnMuCWdgGVTvUgP,2009-11-09,0.697,0.709,-1.917,0.0455,0.0452,0.138,0.787,134.91,-27.952676613413715
1061,SOS,Rihanna,30cSNer6TV8x2utjULVeQ5,2006-04-10,0.677,0.671,-4.905,0.0361,0.004,0.413,0.527,137.046,-29.64478212288866
1062,How to Be a Heartbreaker,MARINA,2Ow4Pmi0VOOLvbmJ8V70qo,2012-04-30,0.69,0.897,-4.696,0.0506,0.0142,0.108,0.849,140.05,-32.658411638859484
1063,Bad Girls,M.I.A.,6nzXkCBOhb2mxctNihOqbb,2013-01-01,0.639,0.912,-2.621,0.0615,0.00107,0.097,0.343,143.448,-36.26277662418326
1064,Rules,Doja Cat,1TMWcbxL5YF8rKsFHv5hAP,2019-11-07,0.664,0.724,-5.457,0.116,0.171,0.13,0.697,144.052,-36.59222276718035
1065,Formula,Labrinth,6EtKlIQmGPB9SX8UjDJG5s,2019-10-04,0.574,0.664,-6.068,0.0409,0.0448,0.146,0.226,144.654,-37.164805095135925
1066,Bitch I'm Madonna,Madonna,2bZMOs3RjmhhGca6MEzjyl,2015-03-10,0.722,0.63,-5.784,0.132,0.0485,0.179,0.519,150.023,-42.53951524623713
1067,Level Up,Ciara,7ssEhls1ZYEGtBsoovkMSe,2019-05-10,0.746,0.825,-4.666,0.169,0.0142,0.121,0.584,152.914,-45.48642577960699
1068,Whip My Hair,WILLOW,4Dio1t8RHzLv1nfPJTSZyP,2010-10-26,0.552,0.98,-4.676,0.254,0.00159,0.438,0.668,162.961,-55.51861735708981
1069,Girlfriend,Avril Lavigne,45hOioMDJktr86iKDHC8gr,2007-04-17,0.56,0.959,-2.433,0.102,0.000722,0.209,0.669,163.983,-56.695134748217505
1070,Umbrella,Rihanna,49FYlytm3dAAraYgpoJZux,2008-06-02,0.583,0.829,-4.603,0.134,0.00864,0.0426,0.575,174.028,-66.57391395072538
1071,Girls in the Hood,Megan Thee Stallion,6WbTTAGKrQtCQvmc5BuYfh,2020-06-26,0.821,0.863,-3.159,0.353,0.00824,0.0377,0.874,180.013,-72.62779329679003
1072,Partition,Beyoncé,5hgnY0mVcVetszbb85qeDg,2014-11-24,0.412,0.441,-11.523,0.291,0.0296,0.306,0.174,185.571,-78.14904956590514
1073,Single Ladies (Put a Ring on It),Beyoncé,2ZBNclC5wm4GtiWaeh0DMx,2008-11-14,0.426,0.584,-5.293,0.296,0.0383,0.188,0.272,193.437,-85.94689137453801
1074,That's My Girl,Fifth Harmony,2ACOWPLUe4A4KuQ5ioD2od,2016-05-27,0.596,0.851,-4.245,0.121,0.0358,0.365,0.612,202.049,-94.58696096526823
